covariate,coef,penalized
Mutation_burden:WRN,0.0,True
Mutation_burden:DDR2,0.0,True
Mutation_burden:MGA,0.0,True
Mutation_burden:PMS1,0.0,True
Mutation_burden:ABCB11,0.0,True
Mutation_burden:RASA1,0.0,True
Mutation_burden:TOPBP1,0.0,True
Mutation_burden:C17orf70,0.0,True
Mutation_burden:BLM,0.0,True
Mutation_burden:MSH2,0.0,True
Mutation_burden:FANCA,0.0,True
Mutation_burden:NTRK3,0.0,True
Mutation_burden:EXT2,0.0,True
Mutation_burden:STK11,0.0,True
Mutation_burden:USP28,0.0,True
Mutation_burden:FGFR4,0.0,True
Mutation_burden:MUTYH,0.04657880367258077,True
Mutation_burden:FANCM,0.0,True
Mutation_burden:ESR1,0.0,True
Mutation_burden:ITK,0.0,True
Mutation_burden:APC,0.0,True
Mutation_burden:BCL11B,0.0,True
Mutation_burden:BRD4,-0.01008778087509661,True
Mutation_burden:TSC2,0.0,True
Mutation_burden:TP53BP1,0.0,True
Mutation_burden:GLI2,0.0,True
Mutation_burden:FLT4,0.0,True
Mutation_burden:NBN,0.0,True
Mutation_burden:RB1,0.0,True
Mutation_burden:EPHA5,0.004471489041380408,True
Mutation_burden:ERCC3,0.0,True
Mutation_burden:RIF1,0.0,True
Mutation_burden:NKX2-1,0.0,True
Mutation_burden:POT1,0.0,True
Mutation_burden:SLC34A2,0.0,True
Mutation_burden:PTPRD,0.04704133328440134,True
Mutation_burden:CHEK2,0.0,True
Mutation_burden:NF2,0.0,True
Mutation_burden:FLCN,0.0,True
Mutation_burden:RHBDF2,0.0,True
Mutation_burden:PBRM1,0.0,True
Mutation_burden:MAX,0.0,True
Mutation_burden:MRE11A,0.0,True
Mutation_burden:CYLD,0.0,True
Mutation_burden:FANCI,0.0,True
Mutation_burden:RAD50,0.0,True
Mutation_burden:PRF1,0.0,True
Mutation_burden:BUB1B,0.0,True
Mutation_burden:SMO,0.0,True
Mutation_burden:PTCH1,0.0,True
Mutation_burden:GLI3,0.0,True
Mutation_burden:HNF1A,0.0,True
Mutation_burden:DIS3L2,0.0,True
Mutation_burden:TCF3,0.0,True
