covariate,coef,penalized
Mutation_burden:LIG4,0.0,True
Mutation_burden:RAD54B,0.0,True
Mutation_burden:ARID2,0.0,True
Mutation_burden:KMT2A,0.0,True
Mutation_burden:EXT1,0.0,True
Mutation_burden:PRKDC,0.0,True
Mutation_burden:POLQ,0.0,True
Mutation_burden:NOTCH3,0.0,True
Mutation_burden:POLE,0.0,True
Mutation_burden:PRKCI,0.0,True
Mutation_burden:RET,0.0,True
Mutation_burden:PRDM1,0.0,True
Mutation_burden:SETBP1,0.0,True
Mutation_burden:ERCC4,0.1282481809008356,True
Mutation_burden:CIC,0.0,True
Mutation_burden:NTRK2,0.0,True
Mutation_burden:CBLB,0.0,True
Mutation_burden:ERCC6,0.0,True
Mutation_burden:KDM5A,0.0,True
Mutation_burden:PMS2,0.0,True
Mutation_burden:FLT1,0.0,True
Mutation_burden:PPP2R1A,0.0,True
Mutation_burden:BCL6,-0.005842390936877863,True
Mutation_burden:DOCK8,0.0,True
Mutation_burden:SMARCA4,0.0,True
Mutation_burden:RUNX1T1,0.0,True
Mutation_burden:SLX4,0.0,True
Mutation_burden:BRIP1,0.0,True
Mutation_burden:NRG1,0.0,True
Mutation_burden:RECQL4,0.0,True
Mutation_burden:FAT1,0.0,True
Mutation_burden:PTPN14,0.0,True
Mutation_burden:GEN1,0.0,True
Mutation_burden:CARD11,0.0,True
Mutation_burden:ETV1,0.0,True
Mutation_burden:KAT6B,0.0,True
Mutation_burden:CDKN2A,0.0,True
Mutation_burden:KMT2D,0.0,True
Mutation_burden:KIF1B,0.0,True
Mutation_burden:POLD1,0.0,True
Mutation_burden:NTRK1,0.0,True
Mutation_burden:NEIL3,0.0,True
Mutation_burden:RICTOR,0.0,True
Mutation_burden:TSHR,0.0,True
Mutation_burden:DIS3,0.0,True
Mutation_burden:MTOR,0.0,True
Mutation_burden:CIITA,0.0,True
Mutation_burden:AKT3,0.0,True
Mutation_burden:PALB2,0.0,True
Mutation_burden:MYB,0.0,True
Mutation_burden:ARHGAP35,0.0,True
Mutation_burden:STAT6,0.0,True
Mutation_burden:SOX9,0.0,True
Mutation_burden:ARHGEF12,0.0,True
Mutation_burden:ATR,0.0,True
Mutation_burden:RNF43,0.0,True
Mutation_burden:MAP3K1,0.0,True
Mutation_burden:ARID1A,0.0,True
Mutation_burden:PIK3R1,0.0,True
Mutation_burden:TET1,0.0,True
Mutation_burden:RPTOR,0.0,True
Mutation_burden:PAXIP1,0.0,True
Mutation_burden:MLH3,0.0,True
Mutation_burden:ERCC5,0.0,True
Mutation_burden:ARID1B,0.0,True
Mutation_burden:PML,0.0,True
Mutation_burden:NFE2L2,0.0,True
Mutation_burden:KEAP1,0.0,True
Mutation_burden:ERCC2,0.0,True
Mutation_burden:TSC1,0.0,True
Mutation_burden:ERBB4,0.0,True
Mutation_burden:NSD1,0.0,True
Mutation_burden:SMAD4,0.0,True
Mutation_burden:DICER1,0.0,True
Mutation_burden:AXL,0.0,True
Mutation_burden:FANCD2,0.0,True
Mutation_burden:NFKBIZ,0.0,True
Mutation_burden:XPC,0.0,True
Mutation_burden:AXIN2,0.0,True
Mutation_burden:WHSC1,0.0,True
Mutation_burden:FGFR3,0.0,True
Mutation_burden:CRTC1,0.0,True
Mutation_burden:BRCA1,0.0,True
Mutation_burden:EXO1,0.0,True
Mutation_burden:BAP1,0.0,True
Mutation_burden:MTA1,0.0,True
Mutation_burden:ROS1,0.0,True
Mutation_burden:SLC25A13,0.0,True
Mutation_burden:HELQ,0.0,True
Mutation_burden:PDGFRB,0.0,True
Mutation_burden:DAXX,0.0,True
Mutation_burden:MSH6,0.0035966446217893335,True
Mutation_burden:COL7A1,0.0,True
Mutation_burden:PARK2,0.0,True
Mutation_burden:TRAF7,0.0,True
Mutation_burden:WRN,0.0,True
Mutation_burden:DDR2,0.0,True
Mutation_burden:MGA,0.0,True
Mutation_burden:PMS1,0.0,True
Mutation_burden:BARD1,0.0,True
Mutation_burden:MEN1,0.0,True
Mutation_burden:FH,0.0,True
Mutation_burden:QKI,-0.008639399014854695,True
Mutation_burden:AKT1,0.0,True
Mutation_burden:ABCB11,0.0,True
Mutation_burden:UIMC1,0.0,True
Mutation_burden:RASA1,0.0,True
Mutation_burden:TOPBP1,0.0,True
Mutation_burden:C17orf70,0.0,True
Mutation_burden:BLM,0.0,True
Mutation_burden:ETV4,0.0,True
Mutation_burden:FAN1,0.0,True
Mutation_burden:MLH1,0.0,True
Mutation_burden:MSH2,0.05136226171860981,True
Mutation_burden:FANCA,0.0,True
Mutation_burden:NTRK3,0.0,True
Mutation_burden:EXT2,0.0,True
Mutation_burden:FUS,0.0,True
Mutation_burden:USP28,0.0,True
Mutation_burden:FGFR4,0.0,True
Mutation_burden:MUTYH,0.0,True
Mutation_burden:FANCM,0.0,True
Mutation_burden:ESR1,0.0,True
Mutation_burden:HABP2,0.0,True
Mutation_burden:APC,0.12745226702409124,True
Mutation_burden:B2M,0.060707698186724154,True
Mutation_burden:RBBP8,0.0,True
Mutation_burden:RAF1,0.0,True
Mutation_burden:SMAD2,0.010375760711407564,True
Mutation_burden:BCL11B,0.0,True
Mutation_burden:BRD4,0.0,True
Mutation_burden:TSC2,0.01740929805716579,True
Mutation_burden:TP53BP1,0.0,True
Mutation_burden:GLI2,0.0,True
Mutation_burden:FLT4,0.0,True
Mutation_burden:NBN,0.0,True
Mutation_burden:RB1,0.0,True
Mutation_burden:MYCN,0.0,True
Mutation_burden:CASP8,0.0,True
Mutation_burden:PTK2B,0.0,True
Mutation_burden:RIF1,0.0,True
Mutation_burden:CTNNA1,0.0,True
Mutation_burden:MITF,0.0,True
Mutation_burden:ZNRF3,0.0,True
Mutation_burden:SLC34A2,0.0,True
Mutation_burden:CHEK2,0.0,True
Mutation_burden:MCM8,0.0,True
Mutation_burden:BRD3,0.0,True
Mutation_burden:NF2,0.0,True
Mutation_burden:USP8,0.0,True
Mutation_burden:FLCN,0.0,True
Mutation_burden:TCF7L2,0.0,True
Mutation_burden:RHBDF2,0.0,True
Mutation_burden:KCNQ1,0.0,True
Mutation_burden:PBRM1,0.0,True
Mutation_burden:MRE11A,0.0,True
Mutation_burden:CYLD,0.0,True
Mutation_burden:FANCI,0.0,True
Mutation_burden:BMPR1A,0.0,True
Mutation_burden:CDH1,0.0,True
Mutation_burden:RAD50,0.0,True
Mutation_burden:BUB1B,0.07144310811130182,True
Mutation_burden:DDB1,0.0,True
Mutation_burden:SMO,0.0,True
Mutation_burden:PTCH1,0.0,True
Mutation_burden:SUZ12,0.0,True
Mutation_burden:HNF1A,0.0,True
Mutation_burden:DIS3L2,0.0,True
Mutation_burden:CHEK1,0.0,True
Mutation_burden:MAP2K4,0.0,True
Mutation_burden:TCF3,0.009983072853173642,True
Mutation_burden:CBFA2T3,0.0,True
